Date,Close_AAPL,Close_MSFT,Close_SPY,High_AAPL,High_MSFT,High_SPY,Low_AAPL,Low_MSFT,Low_SPY,Open_AAPL,Open_MSFT,Open_SPY,Volume_AAPL,Volume_MSFT,Volume_SPY,Log_Return_AAPL,Log_Return_MSFT,Log_Return_SPY,SMA_50_AAPL,SMA_200_AAPL,Rolling_STD_AAPL,BB_Upper_AAPL,BB_Lower_AAPL,Daily_Return_AAPL,Month,Day_Name,Daily_Return_MSFT,Daily_Return_SPY,Rolling_Volatility_AAPL
2022-04-11,162.2498321533203,275.9535522460937,416.2847900390625,165.46056670176085,283.06373875112814,421.0918483203158,162.00511144117354,275.7020251620772,415.78326607146334,165.14733195722772,282.2705132557711,420.2496507622423,72246700.0,34569300.0,89770500.0,-0.0258469909450864,-0.0402300945323438,-0.0172399580340055,164.65632080078126,154.28384330749512,6.542410389815581,177.74114158041243,151.5715000211501,-0.025515816893983856,4,Monday,-0.039431607812535185,-0.017092200288427284,0.019434928822006276
2022-04-12,164.11947631835938,272.8579406738281,414.7423095703125,166.28279871101802,281.2547532210791,421.801503312204,163.12101178667447,271.3391540006482,413.1904068352256,164.47187468621496,279.80368992052826,419.2749398176844,79265200.0,30966700.0,84363600.0,0.0114573556334338,-0.0112812666749614,-0.0037122309027972,164.52128265380858,154.44755531311034,5.5698345876773425,175.66095182916328,153.3816134784539,0.011523242521892518,4,Tuesday,-0.011217871801501245,-0.0037053490919167764,0.019404202402626216
2022-04-13,166.8016357421875,278.236572265625,419.49261474609375,167.42812018403677,279.16524459856345,420.2496221966037,163.2483010667056,272.122751236361,414.3164961668285,163.85520366883756,273.5061208154424,414.4962904899716,70618900.0,21907200.0,74070400.0,0.0162106197614763,0.0195204352691448,0.0113885342835178,164.4432110595703,154.61712364196777,4.9195662281441015,174.2823435158585,154.6040786032821,0.016342724727108404,4,Wednesday,0.019712204741098027,0.01145363052229409,0.019272051508220693
2022-04-14,161.7994842529297,270.70074462890625,414.2691040039063,167.653212444084,278.9041016621508,420.8362447267885,161.55476362429968,270.2074030686159,414.1649988972444,167.0169298477089,278.691277815096,419.7196199946672,75329400.0,28221600.0,97869500.0,-0.0304474794242386,-0.0274577838160005,-0.0125301485244107,164.2410461425781,154.75861091613768,4.4846695577785765,173.21038525813526,155.27170702702097,-0.0299886237146334,4,Thursday,-0.027084245522995043,-0.01245197307072754,0.02007984770815817
2022-04-18,161.58416748046875,271.3681945800781,414.43951416015625,163.08185675186522,273.2449056189471,416.1238802748247,160.11584349387897,269.25932284261444,412.2062931005156,160.45844346214486,269.81073402373755,413.341833148195,69023900.0,20778000.0,66002500.0,-0.0013316492848358,0.0024626029650527,0.0004112667707726,164.092060546875,154.89751052856445,4.394815024200996,172.88169059527698,155.302430498473,-0.0013307630333626586,4,Monday,0.0024656376623080067,0.0004113513525458856,0.019779656610293156
2022-04-19,163.86495971679688,275.9923095703125,421.1296691894531,164.27610359926777,276.8339513319609,421.8488175877449,160.44866861751814,269.3271055235511,414.1650795150678,161.53522902332887,270.2654612496023,414.3354018558752,67723800.0,22297700.0,77821000.0,0.0140165044944147,0.0168964511184852,0.0160137499819799,163.9943682861328,155.03470390319825,4.266147213163143,172.52666271245909,155.46207385980654,0.014115196258964069,4,Tuesday,0.017040003517692526,0.01614265725326458,0.019379422200794805
2022-04-20,163.69854736328125,277.0176696777344,420.8173522949219,165.31371275678185,280.2487302430821,423.523709985774,162.59242008519655,276.05997725645005,419.6534541721469,165.19623667762264,279.95849984253823,422.9086378808468,67929800.0,22906700.0,65224400.0,-0.0010160617055042,0.0037082921499169,-0.0007418920689466,163.90763916015624,155.1610252380371,4.337821203752353,172.58328156766095,155.23199675265153,-0.0010155456895923898,4,Wednesday,0.003715176372190321,-0.0007416169350697999,0.019220198537674843
2022-04-21,162.9056396484375,271.64874267578125,414.524658203125,167.90773030576432,283.73125459736195,425.8326405645599,162.40641490220864,270.9232109682988,413.61624352930863,165.34306268686478,279.1652405373938,424.4416170587247,87227800.0,29454600.0,85417300.0,-0.0048554752458837,-0.0195714490876255,-0.0150664351792004,163.74299102783203,155.27095405578612,4.486019425867449,172.71502987956694,154.77095217609713,-0.0048437064813050545,4,Thursday,-0.019381171635004413,-0.014953504311264187,0.01822600729112312
2022-04-22,158.3734130859375,265.09002685546875,403.15045166015625,164.32502122927878,273.9608771881031,414.54356611501663,158.08954369720692,264.4612384007649,402.5826816695929,162.94480808191494,272.49044686968955,413.43644206750025,84882400.0,29405800.0,132471800.0,-0.0282155167055452,-0.02444035223956,-0.0278226403781932,163.45931030273437,155.36470375061035,4.933623044780167,173.3265563922947,153.59206421317404,-0.027821176555218652,4,Friday,-0.024144105198898203,-0.02743915547092779,0.018260046620042575
2022-04-25,159.44041442871094,271.5616760253906,405.48773193359375,159.7242838315626,271.93893715298736,405.6580542602697,155.11375480994548,261.9362771237636,396.3372530107698,157.71757136622622,264.3740824976134,400.9077709224342,96046400.0,35678900.0,119647700.0,0.0067146565652661,0.0241197889803193,0.005780797468426,163.2784130859375,155.45467460632324,5.162044045780954,173.60250117749942,152.95432499437558,0.0067372504133282884,4,Monday,0.02441302393262168,0.005797538521444379,0.017675513144552617
2022-04-26,153.48880004882812,261.4041748046875,393.7445068359375,158.91180327087787,269.2785949994851,403.1504700703284,153.4104876456948,261.19135104147927,393.7161197790121,158.82370741856425,268.446666348187,402.9517317938679,95623200.0,46518400.0,103996300.0,-0.0380426746640956,-0.0381215092500122,-0.0293883797769677,163.04661346435546,155.5178603363037,5.812579650390059,174.6717727651356,151.42145416357533,-0.03732814168357479,4,Tuesday,-0.037404030529526566,-0.028960740789019557,0.018368243788363783
2022-04-27,153.26365661621094,273.9800720214844,394.8515930175781,156.41564486229873,281.4772316465628,400.1980622083152,152.0987839265491,270.05253011513526,392.7130342192632,152.61759051221244,272.896616257244,394.8232059633786,88063200.0,63477700.0,122030000.0,-0.0014679163485291,0.0469876018882254,0.0028077412737583,162.80561248779296,155.5743643951416,6.03563747653664,174.87688744086623,150.73433753471969,-0.0014668394863049938,4,Wednesday,0.048109014426388486,0.002811686670975977,0.017584473882285713
2022-04-28,160.1843719482422,280.18096923828125,404.8253479003906,161.04579354437072,281.48693206044686,406.5570449371299,155.57382764277364,272.2774984573496,395.1639015423122,155.88707729102595,275.8858196802896,399.6019274903522,130216800.0,33646600.0,105449100.0,0.0441657923284101,0.0223803392088829,0.024945753920385,162.6264776611328,155.6483652496338,5.710115648399992,174.0467089579328,151.20624636433283,0.045155619308767214,4,Thursday,0.022632657809910528,0.025259502707308368,0.018699601423605623
2022-04-29,154.3208465576172,268.466064453125,389.8647766113281,162.69029635210208,280.4228421568128,402.9895886209459,153.92929946524063,267.47935197429007,389.1172122790781,158.42236732431553,279.1942562573067,400.8320856724879,131747600.0,37073900.0,145491100.0,-0.037291622182964,-0.0427111965161388,-0.0376557819813211,162.33476989746094,155.69631370544434,5.874760960683572,174.0842918188281,150.5852479760938,-0.03660485301599581,4,Friday,-0.041811921833967425,-0.036955618927161704,0.019882036749906806
2022-05-02,154.62432861328125,275.1893615722656,392.2115783691406,154.8886162063275,275.6440293239036,393.57421496301487,150.03336604127583,267.2085121919129,383.2598073525532,153.40072515321864,268.6498925117606,389.93105502630925,123055300.0,35151100.0,158312500.0,0.001964634360196,0.024734931647188,0.0060014825579321,162.12098236083983,155.75596565246582,5.913546262343089,173.948074885526,150.29388983615365,0.0019665655187470765,5,Monday,0.025043377951087464,0.00601952753518975,0.019477265882800927
2022-05-03,156.1122283935547,272.5870666503906,394.0094604492188,157.31626501989302,274.8604049751224,396.4224469103301,153.01897002538345,271.0102398651095,391.1516953017573,154.81031244687898,274.6959381507982,392.7130700591638,88966500.0,25978600.0,100028200.0,0.009576672704314,-0.0095013745201829,0.0045734853816754,161.96788482666017,155.84225975036622,5.330064580787031,172.62801398823422,151.30775566508612,0.009622675769184408,5,Tuesday,-0.009456379080234334,0.0045839597279457855,0.019496699739149154
2022-05-04,162.5141143798828,280.5196228027344,406.00823974609375,162.96439206944154,281.3902550491014,406.57600980928174,155.89685759161674,267.7018944721031,391.4829309462933,156.29820309411934,273.37070203873003,394.67186907445193,108256500.0,33599300.0,144247900.0,0.0401896943448291,0.0286856053176166,0.0299985340348098,162.00116729736328,155.94253028869628,4.816915682890581,171.63499866314444,152.36733593158212,0.04100822883771249,5,Wednesday,0.029100999727612598,0.030453023344147345,0.020594932810675832
2022-05-05,153.45945739746094,268.3016052246094,391.5775451660156,160.6150881198339,277.0079848672341,402.16635092774,151.67788357069364,265.3897954748828,387.44233342518896,160.38994926297363,276.22441306115445,401.7405161814466,130525300.0,43260400.0,172929100.0,-0.0573284447683063,-0.044531938671478,-0.0361898865758647,161.93656127929688,156.00118293762208,4.8053900737653565,171.5473414268276,152.32578113176618,-0.05571612666981207,5,Thursday,-0.04355494797851234,-0.035542861369273426,0.022860505520693852
2022-05-06,154.18484497070312,265.7671203613281,389.2402648925781,156.30234136161943,270.13964762879215,392.5143641838962,151.14584468974874,262.41997938914824,383.9316826887412,152.9398334410661,265.8444974229105,389.01316841951103,116124600.0,37780300.0,151770800.0,0.0047157637046923,-0.0094913024050355,-0.005986767269574,161.83419067382812,156.05663932800292,4.594938372757004,171.02406741934212,152.64431392831412,0.004726900417505231,5,Friday,-0.009446402160581568,-0.005968882287278654,0.02240967968201339
2022-05-09,149.06759643554688,255.9482879638672,376.77777099609375,152.76341048572758,263.4744708536608,384.5750561979862,148.50882129057032,254.72941447466047,375.1974813820706,151.8811126841976,261.24951821996126,383.3354400955876,131577900.0,47726000.0,155586100.0,-0.033752304234418,-0.0376450140217393,-0.0325412537012142,161.58816619873048,156.0779315185547,4.876936091050779,171.34203838083204,151.83429401662892,-0.03318905004009043,5,Monday,-0.03694524884835859,-0.032017483853896134,0.023027800687631758
2022-05-10,151.46932983398438,260.70770263671875,377.64837646484375,153.65545553219349,264.819048596667,384.2628205444741,149.92042149798846,256.4222361684426,373.6077980656533,152.45946320893722,262.82625738724875,382.7582487909865,115366700.0,39336400.0,132497200.0,0.0159832906927653,0.0184244425483147,0.0023079949128083,161.38489044189453,156.10913673400879,5.067929904598881,171.5207502510923,151.24903063269676,0.016111706741551712,5,Tuesday,0.01859521980285117,0.002310660383303409,0.02327035936430516
2022-05-11,143.61703491210938,252.04965209960932,371.6489562988281,152.39090538432075,262.5069779545089,382.3323933257538,142.94061098912724,250.8404328331136,370.9013920691976,150.47928231405317,257.012292692821,376.68313878017256,142689800.0,48975900.0,142361000.0,-0.0532328840148789,-0.0337737662375099,-0.016013798826227,161.06215850830077,156.11190017700196,5.836447759334236,172.73505402696924,149.3892629896323,-0.0518408243469578,5,Wednesday,-0.03320979951702441,-0.01588625965289736,0.024422529791814834
2022-05-12,139.7545623779297,247.01937866210932,371.2610778808594,143.32293029647687,251.4015891851371,374.5351773075326,136.0685607235715,241.86326466522425,364.4573666067644,139.96043637411066,249.2830341453328,368.45064339852814,182602000.0,51033800.0,125090800.0,-0.0272625188862899,-0.0201593105720903,-0.0010442137953936,160.59639556884767,156.1040754699707,6.589021187733652,173.77443794431497,147.41835319338037,-0.02689425064751849,5,Thursday,-0.01995747026666017,-0.0010436687938842892,0.024710234441928346
2022-05-13,144.21498107910156,252.6011505126953,380.1370544433594,145.18550397266762,254.45852493792023,381.5186058960115,140.29369821646105,247.01940307644472,374.35530738560897,141.74456868725608,248.95415457182008,375.3962141833524,113990900.0,34925100.0,104174400.0,0.0314173522192688,0.0223449749157488,0.0236263282011329,160.2263021850586,156.11533615112305,6.923207221072436,174.07271662720345,146.37988774291372,0.03191608649676736,5,Friday,0.022596493768293202,0.023907640987209433,0.02561101377695407
2022-05-16,142.67588806152344,252.9687347412109,378.5946350097656,144.61693408926746,257.14780467191986,382.26618152652463,141.34265112461745,247.43534479276173,376.2384227760437,142.68570084334092,251.47896796071555,378.4905587658896,86643800.0,32550900.0,78622400.0,-0.0107295696629355,0.0014541384050316,-0.0040657892105974,159.88533355712892,156.1178291320801,7.260609062312379,174.40655168175368,145.36411543250415,-0.010672213150546006,5,Monday,0.0014551961769355692,-0.004057535079952546,0.025619663038657908
2022-05-17,146.30308532714844,258.1152038574219,386.3825378417969,146.82265416778552,259.57592116021584,386.6191062996921,143.79345144967377,253.8974302497728,380.9509064114928,145.93055862687706,257.4283458213499,384.68869959743125,78336300.0,28828800.0,83029700.0,0.0251048560776524,0.0201401088443087,0.0203618413243809,159.69267486572267,156.14011505126953,7.072130060196867,173.8369349861164,145.54841474532893,0.02542263668308764,5,Tuesday,0.020344289271462035,0.020570557825866587,0.025689753421194488
2022-05-18,138.0487823486328,246.3632659912109,370.8068237304688,144.46007380411618,255.5941355122733,382.1053347959958,137.14687404841018,245.0930547402276,369.5672074084271,143.96011558077154,255.01235236440064,381.82146421765935,109742900.0,31356000.0,117674500.0,-0.0580732788753682,-0.0465988741199086,-0.041146673148885,159.3713442993164,156.1121617126465,7.383806752719986,174.1389578047564,144.60373079387642,-0.05641919963655018,5,Wednesday,-0.0455298164950505,-0.040311640889178824,0.027227657261520957
2022-05-19,134.64710998535156,245.45184326171875,368.5357971191406,138.87229156176298,249.84427550605224,372.96438058327726,133.9118691553446,244.2301162531535,366.31204784682575,137.12732118856076,246.18875585167464,367.7409305686508,136095600.0,32692300.0,98510700.0,-0.0249497621062923,-0.0037063675178247,-0.0061433865433576,158.8741082763672,156.06919815063478,7.855833850918762,174.5857759782047,143.16244057452968,-0.024641089225188262,5,Thursday,-0.00369950741570646,-0.006124554528098236,0.027342067888894563
2022-05-20,134.88232421875,244.88943481445312,368.6966247558594,137.9311222550243,250.68782539404745,375.6990443299585,130.00033122355916,238.9553115969885,360.09500032544264,136.3528052981394,249.42729026419417,372.12213091455766,137426100.0,39199300.0,131432200.0,0.0017453699912546,-0.002293947986992,0.0004363010483477,158.46830505371094,156.02687477111817,8.355097984502025,175.17850102271498,141.7581090847069,0.0017468940360028107,5,Friday,-0.0022913188990231204,0.0004363962414939415,0.027341433959111348
2022-05-23,140.29371643066406,252.73374938964844,375.594970703125,140.4407585737006,253.55793981579865,376.3614500919125,134.941158046499,245.73302803213772,369.4063326029317,135.07840236616943,247.7304758561138,371.7246858472709,117726300.0,33175400.0,76414900.0,0.0393354735813985,0.0315297384265662,0.0185372064577153,158.24492889404297,156.01502494812013,8.229680166022948,174.70428922608886,141.78556856199708,0.040119357693880975,5,Monday,0.03203206614911247,0.0187100870582515,0.028640309568849
2022-05-24,137.59786987304688,251.73501586914065,372.7278747558594,139.176187438702,253.3930727760668,373.92016034294176,134.6274981436638,245.80089254690245,366.1701740759498,138.03901137531423,250.0575770395254,371.4693141809514,104132700.0,29043900.0,91448800.0,-0.0194027546331466,-0.0039595506962414,-0.0076627621188107,158.04810028076173,155.98993988037108,8.471630491035029,174.9913612628318,141.10483929869167,-0.019215732722780432,5,Tuesday,-0.003951722011483305,-0.007633478003974181,0.028509709585185294
2022-05-25,137.75466918945312,254.5469207763672,376.0207824707031,138.99966571047085,256.5443535711688,377.9890479746067,135.61756228135172,249.32063736572647,370.8352209811501,135.70578755446192,250.2999718413976,371.2326397707966,92482700.0,28547900.0,91472900.0,0.0011388987651153,0.0111081735981604,0.008795819299519,157.76689575195311,155.96803062438966,8.630558782040897,175.0280133160349,140.50577818787133,0.001139547556593179,5,Wednesday,0.011170098436715792,0.00883461618479875,0.0283638144785605
2022-05-26,140.95053100585938,257.8243103027344,383.5342712402344,141.49950829001511,258.9975529486111,385.1713354796454,134.44120114221013,253.4900680754524,377.0428461621992,134.68628135538745,254.3045527743794,377.2510275748528,90601500.0,25002100.0,82168300.0,0.0229346413172162,0.0127932015976546,0.0197845668049772,157.4615087890625,155.9608317565918,8.11527924095512,173.69206727097273,141.23095030715226,0.023199662379581598,5,Thursday,0.012875384688886271,0.019981578465325,0.028572166454626683
2022-05-27,146.69522094726562,264.9413146972656,392.9496765136719,146.73442720207444,265.0382834774228,393.06322475181946,142.40141055796454,259.4338312366583,385.79584873051925,142.5288570634857,260.32590258710013,385.99455814727753,90978500.0,26910800.0,84768700.0,0.0399481226837428,0.0272299623502271,0.0242525728908137,157.25085052490235,155.9675665283203,7.87054015860447,172.9919308421113,141.5097702076934,0.04075678112321146,5,Friday,0.027604085845025716,0.024549058531303958,0.029364188094583955
2022-05-31,145.91094970703125,263.6130065917969,390.744873046875,147.69514080945274,266.42492450800745,394.0852187455101,143.9503080341332,260.76229523384706,388.000684523354,146.1364342695409,264.25296522222703,391.33155824207057,103718400.0,37827700.0,95937000.0,-0.0053606054619689,-0.0050262039240103,-0.0056267056725172,156.9587268066406,155.96935493469238,7.571050705083657,172.10082821680794,141.81662539647328,-0.005346263055947209,5,Tuesday,-0.005013593697104302,-0.005610905412515743,0.029366214607623415
2022-06-01,145.78350830078125,264.1463623046875,387.5842895507813,148.753879037452,269.2562968129183,393.8770046632853,144.77376414576858,261.8386404007346,385.06719773018256,146.95007745203338,266.8419299156095,392.8645136255513,74286600.0,25292200.0,86585800.0,-0.0008738007244233,0.0020212086261269,-0.0081215018537453,156.63664459228517,155.96064651489257,7.112083409952968,170.8608114121911,142.41247777237922,-0.0008734190717412105,6,Wednesday,0.002023252645179774,-0.008088611557328207,0.029192403108106547
2022-06-02,148.23434448242188,266.2406311035156,394.96527099609375,148.29316134885798,266.30851221318625,395.01257313918177,143.96994216366954,253.6548697199132,385.1713305039393,144.92085472708317,256.4183173881909,387.42346697228254,72348100.0,44008200.0,79609600.0,0.0166717287740435,0.0078971758697029,0.0188644929465025,156.2962319946289,155.96873168945314,5.804015063260975,167.90426212115085,144.68820186810694,0.016811477582114653,6,Thursday,0.007928440810448967,0.019043551671991565,0.029424716641429104
2022-06-03,142.5190887451172,261.81915283203125,388.4832458496094,145.05811684755056,265.14500204030634,391.7952040806544,141.61719511269536,260.25806469793486,387.5085850110212,144.00916607250292,262.1003534639654,390.2433012195324,88570300.0,28059000.0,71874300.0,-0.0393184833158836,-0.0167465190027109,-0.0165477958553689,155.81430145263673,155.96693496704103,5.3405073450183425,166.4953161426734,145.13328676260005,-0.03855554363774594,6,Friday,-0.01660707553598495,-0.016411633180144825,0.030137351717530306
2022-06-06,143.26409912109375,260.5877380371094,389.66607666015625,145.64628674294468,265.85281527967646,394.2270942003177,142.04849579123675,259.10420716791305,388.4926775699303,144.13658414441952,263.79720697367605,392.49542593941146,71598400.0,22400300.0,57508900.0,0.0052138270920328,-0.00471439828679,0.0030401150199247,155.27170196533203,155.96720375061034,4.678813919762172,164.62932980485638,145.91407412580767,0.005227442741434718,6,Monday,-0.004703302953974031,0.003044740856095407,0.02983930819290095
2022-06-07,145.78350830078125,264.223876953125,393.40380859375,146.06779474236183,264.83474789857866,393.8580303540427,141.26422895235845,257.86311369538305,385.7105989918035,141.5093091448792,258.54186576604843,386.1742927298047,67808200.0,22860700.0,59272400.0,0.0174329274498071,0.0138571517719876,0.0095464284611996,154.76676452636718,155.9727968597412,4.497096266365168,163.7609570590975,145.77257199363686,0.017585767789304763,6,Tuesday,0.013953607116762301,0.009592140957278117,0.03002532302774017
2022-06-08,145.04832458496094,262.1972961425781,389.1266784667969,146.92072662137116,264.70863088470054,393.4795433339592,144.55816400776706,261.4215754404992,388.3318120110861,145.656118913957,263.4578015962176,391.6910721501235,53950200.0,17372300.0,64350000.0,-0.005055741488118,-0.0076995034615571,-0.0109316449416028,154.22989501953126,155.96729469299316,4.029460359894207,162.28881573931966,146.17097429974285,-0.005042982737824331,6,Wednesday,-0.007669938212686245,-0.01087211164081514,0.02930545778967046
2022-06-09,139.83297729492188,256.7479858398437,379.8721008300781,145.0384790561678,264.4274283960142,389.6187079884176,139.72514139394366,256.59284170053377,379.8721008300781,144.18560463111925,259.6471661169816,387.34765697732666,69473000.0,26439700.0,86289800.0,-0.0366182688239414,-0.0210022551341497,-0.0240703228882659,153.52293762207032,155.9361552429199,4.0481678710550755,161.61927336418046,145.42660187996017,-0.0359559292047128,6,Thursday,-0.020783243698177523,-0.023782943059013184,0.029974376838456916
2022-06-10,134.43138122558594,245.30636596679688,368.85748291015625,137.98993516430295,252.6658293283701,374.5162101273659,134.3627515970909,244.86033026242532,368.8101807755536,137.51938542071767,252.6658293283701,373.6645695586442,91437900.0,31422800.0,132893900.0,-0.0393947989772462,-0.0455871012597038,-0.0294242750421619,152.73124572753906,155.88415802001953,4.366709447092474,161.464664621724,143.9978268333541,-0.03862891410760305,6,Friday,-0.04456362076461995,-0.028995595875172864,0.02926478938681931
2022-06-13,129.28469848632812,234.9022674560547,354.8526306152344,132.53935542645704,241.4569676045581,361.2967520769685,128.853354985689,234.1944425756768,353.2439538052529,130.25520640425938,237.66571545060387,359.4420637467876,122207100.0,46135800.0,170004900.0,-0.0390369544940873,-0.0433383582129372,-0.0387077660009863,151.89848571777344,155.81042976379393,5.131257411909472,162.1610005415924,141.6359708939545,-0.03828483120783599,6,Monday,-0.04241267229139267,-0.03796819352674774,0.02932808348752403
2022-06-14,130.1473846435547,237.06455993652344,353.7833557128906,131.25515193955982,238.27659598406217,357.6346967344851,128.8925752102517,234.17505534653057,350.6795790257293,130.51011351307002,236.45368903404807,356.6032618315241,84784300.0,28651500.0,104011800.0,0.0066505986967155,0.0091629643600928,-0.0030178419795125,151.0888528442383,155.73584075927735,5.653672170652939,162.39619718554417,139.7815085029324,0.00667276303636033,6,Tuesday,0.00920507283256966,-0.003013292871719364,0.029381735884949835
2022-06-15,132.76487731933594,244.1137237548828,358.82696533203125,134.63729418113485,247.5462177447153,363.2744339830128,129.55923814253225,238.9359098872212,352.1273319853411,131.64731188113106,240.76850759523,357.085796472794,91533000.0,33111700.0,125666800.0,0.019912187746171,0.0293016888387029,0.0141555452946917,150.25071411132814,155.6522770690918,5.716121172873005,161.68295645707414,138.81847176558213,0.02011175778099572,6,Wednesday,0.029735207237416184,0.01425620945049122,0.02962690720267982
2022-06-16,127.5005340576172,237.5299530029297,346.9512634277344,129.7846835531672,239.90554045067185,351.0107858866292,126.50060254968962,235.6391799239251,344.51933296816924,129.4807864670593,238.5092727014499,350.6038951062925,108123900.0,33169200.0,134473300.0,-0.0404591707679041,-0.0273404642442682,-0.0336559627090788,149.37346069335936,155.54868812561034,6.329598347728779,162.03265738881692,136.7142639979018,-0.039651626002384255,6,Thursday,-0.026970096767537588,-0.03309590151149311,0.028964218529687127
2022-06-17,128.97103881835938,240.1285858154297,347.69921875,130.46113104749855,242.8920340369896,351.04450954430285,127.25547692933144,236.61853401016964,344.1924117569051,127.51036998343508,237.26818358324823,347.36661545178714,134520300.0,43084800.0,111113900.0,0.0114673205956503,0.0108808206676062,0.0021534732372776,148.58885314941406,155.44913284301757,6.661446449319516,161.9117460480531,135.26596025077504,0.011533322363007859,6,Friday,0.010940232082932155,0.002155793626102298,0.02768991406356244
2022-06-21,133.1962127685547,246.0336151123047,356.45196533203125,134.36279718069025,247.0129348663082,357.83948449743525,130.69640612370614,241.93207466775263,353.3537786861602,130.79442925101708,242.6592962620597,353.4298238200765,81000500.0,29928300.0,76811900.0,0.0322354511610118,0.0242936192978463,0.0248616990715225,147.88268035888672,155.36513870239258,6.725102195453454,161.33288474979364,134.4324759679798,0.03276064137271906,6,Tuesday,0.024591113452081093,0.02517332829650276,0.028504649038124497
2022-06-22,132.68641662597656,245.44210815429688,355.8058166503906,135.04897821391006,249.3594162374933,359.9208687301767,131.2747523831488,242.76592357588208,351.8047742948576,132.1374244527046,244.23976328607,352.2229356289405,73409200.0,25939900.0,90059400.0,-0.0038347504571079,-0.0024070659672626,-0.0018143679865415,147.2064453125,155.2754229736328,6.850038335889942,160.9065219842799,133.5063686407201,-0.003827407191103527,6,Wednesday,-0.0024041713069891113,-0.0018127230159573626,0.027983874620295977
2022-06-23,135.54896545410156,250.99806213378903,359.29364013671875,135.8626603415122,251.49258222219643,360.02540799730696,132.9609190593017,245.9269231515667,354.3802877819863,134.12750324123766,247.8080051297893,357.9441431467789,72433800.0,25861400.0,79292100.0,0.021344369130325,0.0223841110917027,0.009754870069866,146.67242797851563,155.18835411071777,6.878210598583066,160.42884917568176,132.9160067813495,0.021573789547682853,6,Thursday,0.022636515067738117,0.009802603901091445,0.02813318362440666
2022-06-24,138.8722686767578,259.56964111328125,370.7169494628906,139.1173489130396,259.84113599314713,370.7264623574381,137.01946268880786,253.7712502474108,362.4393100729595,137.14689423988725,253.85851328836165,362.46781975387455,89116800.0,33923200.0,98050300.0,0.0242216365655116,0.033579814607791,0.0312988387100069,146.1674838256836,155.12561401367188,6.877954830187692,159.92339348605898,132.41157416530822,0.024517363238611756,6,Friday,0.03414998070751363,0.03179379774667046,0.027023254603091976
2022-06-27,138.8722686767578,256.8449401855469,369.3008728027344,140.6662578013618,260.1513477506031,371.9333630110348,138.19584483125837,255.2838227151279,368.2079631712672,139.89179587794544,260.0640847254071,371.63875334523215,70207900.0,24615100.0,66009600.0,0.0,-0.0105524758997568,-0.0038271467145644,145.608896484375,155.06795028686523,6.852589358062472,159.31407520049996,131.90371776825006,0.0,6,Monday,-0.010496993855091286,-0.0038198325223810503,0.026568782241424106
2022-06-28,134.7353057861328,248.6903839111328,361.7550964355469,140.59762053174873,258.8036043245108,373.6441279914071,134.61767206581916,248.5352397655749,361.6410576968473,139.3330131628478,255.9625992863611,370.8595757781449,67083400.0,27295500.0,86548900.0,-0.0302424243986785,-0.0322638725812979,-0.0206442315602621,145.06761291503906,155.0144950866699,6.595442062471757,158.2584970399826,131.87672879009554,-0.029789697612374155,6,Tuesday,-0.031748946537639156,-0.020432598249552902,0.026411431735571266
2022-06-29,136.4900665283203,252.35562133789065,361.4604187011719,137.90173093297278,254.01367843439704,363.2946090766125,133.98044756827542,247.99227659013485,359.6357412197438,134.75490940956817,249.76669921288493,362.3062541919747,66242400.0,20069800.0,65676000.0,0.0129396834170413,0.014630603849525,-0.0008149099252294,144.5657308959961,154.96698272705078,6.305918031044926,157.17756695808595,131.95389483390625,0.01302376338517286,6,Wednesday,0.014738155006699394,-0.0008145779763119032,0.026494986339138007
2022-06-30,134.02947998046875,249.0297241210937,358.5237731933594,135.64700354645933,251.6477334276176,361.7645084605366,131.13753620204082,245.2190904606339,354.0665767146873,134.5490488814723,249.2430436171121,357.56389907239446,98964500.0,31730900.0,112508300.0,-0.0181920636819194,-0.0132670251752304,-0.0081575729745786,143.96902130126952,154.9141473388672,6.004194561754321,155.97741042477816,131.96063217776089,-0.01802758699176854,6,Thursday,-0.013179406106209823,-0.008124390267583603,0.02617890986375553
2022-07-01,136.19598388671875,251.6962127685547,362.3157958984375,136.3038197907336,251.88044459455264,362.7529830546203,132.9903451154339,246.8771715911317,355.2451042734922,133.36285690870372,248.6031243426408,357.8681111996678,71051600.0,22837700.0,74839700.0,0.0160351307902749,0.0106505920987306,0.0105212251042013,143.41897003173827,154.86770263671875,5.3448083687034735,154.1085867691452,132.72935329433133,0.016164383436880536,7,Friday,0.010707511550566373,0.01057676781459338,0.024319844921935032
2022-07-05,138.77423095703125,254.86691284179688,363.0000305175781,138.82324999611623,254.9929693088594,363.0190563072348,134.23534018265374,247.0032233964507,354.38975859425415,135.05882114715405,248.3800943919095,357.221845993929,73353800.0,22941000.0,81438000.0,0.0187534685083276,0.0125186430722205,0.0018867224378525,142.93634185791015,154.8353207397461,5.1673809168119424,153.27110369153402,132.60158002428628,0.018930419214541416,7,Tuesday,0.012597329289804504,0.0018885034185271987,0.024107738374495355
