Date,AAPL,MSFT,SPY
2022-04-04,-0.018365285026966494,-0.08011626908504231,-0.04080073852564897
2022-04-05,-0.036959272159621775,-0.09206122323376904,-0.05291676864148098
2022-04-06,-0.05472814805833025,-0.12529690095292106,-0.06238691630733326
2022-04-07,-0.053022872440135614,-0.11983576609382855,-0.057662372911840606
2022-04-08,-0.06430019299473529,-0.13268611843164843,-0.060182093272180624
2022-04-11,-0.08817533793801768,-0.1668856992600193,-0.07624564916862304
2022-04-12,-0.07766816121963471,-0.1762314686817177,-0.07966848151363026
2022-04-13,-0.0625947458713995,-0.15999317473309804,-0.06912734434286545
2022-04-14,-0.09070623930558244,-0.18274412582961846,-0.08071854558338476
2022-04-18,-0.09191629382878182,-0.1807290689665215,-0.08034039791374015
2022-04-19,-0.07909851409660759,-0.16676868941976783,-0.06549464816758806
2022-04-20,-0.08003373163115594,-0.16367308814213097,-0.06618769316242025
2022-04-21,-0.0844897782078361,-0.17988208356382154,-0.08015145951862764
2022-04-22,-0.10996034972642332,-0.19968309681375782,-0.1053913266306021
2022-04-25,-0.10396392972473903,-0.1801449411025904,-0.1002047983851247
2022-04-26,-0.13741129110956762,-0.21081082475537594,-0.12626353398229673
2022-04-27,-0.138676570288209,-0.17284371133838275,-0.12380686080684909
2022-04-28,-0.09978297739442164,-0.15412296610178883,-0.10167465783527467
2022-04-29,-0.13273528918939628,-0.18949071052428898,-0.13487282685292643
2022-05-02,-0.13102975631348993,-0.16919282005508132,-0.12966517001272668
2022-05-03,-0.12266793740542543,-0.177049247691221,-0.1256755902022365
2022-05-04,-0.08669010341588482,-0.1531005580724447,-0.09904976854030735
2022-05-05,-0.13757619330275828,-0.18998721920863054,-0.13107211771769398
2022-05-06,-0.13349960185081458,-0.19763892569119676,-0.1362586459631714
2022-05-09,-0.16225792692474625,-0.22728235524777182,-0.16391347081998797
2022-05-10,-0.14876047231829811,-0.2129135007980627,-0.1619815587999981
2022-05-11,-0.19288943115003251,-0.23905248563911566,-0.17529453735081763
2022-05-12,-0.21459606508894474,-0.2542390730314619,-0.1761552567063305
2022-05-13,-0.18952904516742206,-0.23738749089258082,-0.15645907235446574
2022-05-16,-0.19817856394972186,-0.23627774008484442,-0.15988176925976316
2022-05-17,-0.1777941488963041,-0.2207403535060757,-0.14260006861375646
2022-05-18,-0.22418234495206318,-0.25621990221294205,-0.17716326674620522
2022-05-19,-0.24329933701257572,-0.2589715222003602,-0.1822027751867403
2022-05-20,-0.24197746113736354,-0.26066945475625675,-0.1818458915515276
2022-05-23,-0.21156608376070962,-0.2369871698249497,-0.16653815695539054
2022-05-24,-0.22671641916473886,-0.24000238442099667,-0.17290036960142338
2022-05-25,-0.22583522574964443,-0.2315131362433099,-0.16559326182026307
2022-05-26,-0.2078748643608711,-0.2216185722440868,-0.1489204981093288
2022-05-27,-0.17559039358543288,-0.20013206449213883,-0.1280272976026217
2022-05-31,-0.17999790420717504,-0.2041422773321168,-0.13291985395806916
2022-06-01,-0.18071410967650828,-0.2025320560895423,-0.1399333284484738
2022-06-02,-0.16694070329799204,-0.1962093786980178,-0.1235546043474246
2022-06-03,-0.19905975736481632,-0.20955799026109612,-0.13793850468330163
2022-06-06,-0.1948728881071301,-0.2132756785004463,-0.1353137508280442
2022-06-07,-0.18071410967650842,-0.2022980364090401,-0.12701955844216672
2022-06-08,-0.1848457542787528,-0.20841636118192133,-0.1365106992630316
2022-06-09,-0.21415538262882702,-0.2248680368549676,-0.15704701613452604
2022-06-10,-0.24451170685518026,-0.2594107237030982,-0.18148894019646042
2022-06-13,-0.27343544863772573,-0.2908210939811984,-0.21256632651886462
2022-06-14,-0.2685872555558658,-0.2842930504999732,-0.21493909479411716
2022-06-15,-0.2538772596016721,-0.26301135603533093,-0.2037471020981098
2022-06-16,-0.2834622394558207,-0.2828880110796344,-0.2300998095853118
2022-06-17,-0.27519817847819694,-0.2750426394913925,-0.2284400636620808
2022-06-21,-0.2514532059370275,-0.2572151307912041,-0.2090173320842176
2022-06-22,-0.2543181993195016,-0.2590009128610215,-0.21045116457157187
2022-06-23,-0.23823101708208333,-0.24222727585981982,-0.20271153007729895
