Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY
Date,,,,,,,,,,,,,,,
2024-01-10,184.1060333251953,376.2879333496094,463.7964782714844,184.31367440860302,377.6642489138574,464.6626560070687,181.8614365329183,369.94717950336036,461.17852110920177,182.2866315170422,369.99632077317983,461.4607624691406,46792900,25514200,67310600
2024-01-11,183.5127410888672,378.11639404296875,463.5921936035156,184.9564063690912,384.06392683874816,465.31477800361733,181.5647895230864,373.93836670687404,459.6117373217516,184.4521049955326,379.46318864295125,464.7989738815365,49128400,27850800,77940700
2024-01-12,183.83905029296875,381.89141845703125,463.9132385253906,184.64987951630312,382.0978537915272,465.7818289024957,183.11722519297732,378.13610141587486,462.50209119029734,183.97748271061099,378.96187275463393,465.04217421360715,40477800,21661200,58026400
2024-01-16,181.57470703125,383.66094970703125,462.21014404296875,182.19764543114704,387.3572854699558,463.8451421871986,178.9049149905355,381.0558322148753,460.39023221216354,180.12115895148446,386.9935560466254,462.53132242501596,65603000,27202300,85014900
2024-01-17,180.6352996826172,382.8744812011719,459.640869140625,180.88250149305736,383.50362745457204,460.1274778564824,178.2819487070673,378.29339285307435,457.28566988777015,179.24109293861534,381.4097233605343,459.18345575970955,47317400,22234100,68843900
2024-01-18,186.5187225341797,387.1999206542969,463.72833251953125,187.02300881659582,387.3178836888765,464.2830735453687,183.75005912545993,383.5134258198234,459.7673604180853,184.0071435872404,385.08633628268643,461.31477246365523,78005800,23392100,91856200
2024-01-19,189.4158935546875,391.91864013671875,469.5092468261719,189.80152773623652,391.91864013671875,469.7914881784232,186.70657164411216,386.83617954565267,463.7770119836413,187.2108578544456,389.05791663198113,464.85726900395974,68903000,29331100,110834500
2024-01-22,191.7198486328125,389.7952880859375,470.501953125,193.14373357255337,393.8356726529961,472.2245371914283,190.10808789018887,386.9247237943795,469.8498844138423,190.14764863184953,393.2458273875224,471.0469524804882,60133900,27016900,75844900
2024-01-23,192.99539184570312,392.1447448730469,471.8741760253906,193.55901922053994,392.61662702057765,472.1174803762762,191.660511110776,387.25890909833606,469.956966252641,192.83719415255706,389.0480951568549,471.0469649925702,42355600,20525900,49945300
2024-01-24,192.32302856445312,395.7427978515625,472.3900146484375,194.18199120084623,398.7608157750505,475.6794645582401,192.16481576816378,393.66854429552797,471.8936642634199,193.23272951111284,394.7400819620146,474.745184157241,53631300,24867000,81765000
2024-01-25,191.9967041015625,398.01373291015625,474.9593200683594,194.07320538533628,400.11750752664886,475.23181977158964,190.9485708187439,395.7133631898208,472.39004139507995,193.0349547434494,397.47305887361483,474.52136032734217,54822100,21021200,72525000
2024-01-26,190.26632690429688,397.0895690917969,474.35589599609375,192.58013270627515,399.2916558179086,476.02008943226616,189.79170355496896,395.61497110591324,473.5092016110277,192.0956267141711,397.52212023438454,474.53106799985125,44594000,17803300,76641600
2024-01-29,189.58401489257812,402.78155517578125,478.112548828125,190.04875551955823,403.03716177894273,478.25855521279726,187.4580852833725,397.48281829193445,474.1223808525455,189.86087972294905,399.1835322269837,474.6673802745829,47145600,24510200,61322800
2024-01-30,185.935302734375,401.6706848144531,477.74273681640625,189.65322753238257,406.05514806143475,478.4531665594372,185.37169046557113,399.56694047651416,476.9835986796224,188.80285272092348,405.27854800251134,477.4215584200377,55859400,33477600,58618400
2024-01-31,182.33604431152344,390.8471374511719,469.947265625,185.0058358609704,408.28673844568766,475.98119623389044,182.28661602120093,390.48340804499526,469.92778226707486,184.94649475418208,400.06829591373173,475.533524505223,55467800,47871100,126011100
2024-02-01,184.76853942871094,396.9421081542969,476.0979919433594,184.85752846784007,401.0906449466683,476.1271872790658,181.76257176566293,394.99562804766003,470.8425939142762,181.93066720224104,395.0251188068164,471.65038103588824,64885400,30657700,91891600
2024-02-02,183.76983642578125,404.25616455078125,481.11004638671875,185.2332669548565,405.6619409058491,482.7644982110768,177.24370243482153,396.72587980855803,476.1952805049677,177.84687547061628,396.9716461643717,476.53591254829524,102551700,28256700,99228200
2024-02-05,185.57936096191406,398.78045654296875,479.35821533203125,187.13179578344227,404.197156266753,481.13921979443177,183.75995901240586,397.1485644483077,477.10037355108614,186.04410163536497,402.9584843152066,480.47743909484853,69668800,25352300,75757100
2024-02-06,187.18121337890625,398.6231689453125,480.75,187.19109601961685,401.06118187336995,481.0808903919301,184.67953227102765,396.0868734804641,478.87166761898953,184.76852130142626,399.0065788415849,480.30229855776366,43490800,18382600,55918600
2024-02-07,187.28997802734375,407.0381774902344,484.75958251953125,188.91162125480523,407.2839438164574,485.1780588645302,186.49892923853312,400.50079921285686,482.092946704362,188.5062066759397,400.5401302252688,482.99806143919835,53439000,22340500,70556500
2024-02-08,186.21218872070312,407.09722900390625,484.9737548828125,187.41851968576853,408.52268594139866,485.35329426615607,185.25304448034683,405.5439987554575,483.9421467021212,187.27020463334281,407.03824747553335,484.7596458434101,40962000,21225300,52343600
2024-02-09,186.9745635986328,413.4281005859375,487.7765808105469,188.10324181676,413.69354741786265,488.2145108276318,186.1329987846296,408.06057243943894,485.13914022884614,186.77653768433356,408.217866487787,485.47977226451565,45155200,22032800,63979400
2024-02-12,185.29141235351562,408.22772216796875,487.56243896484375,186.796321504533,413.6149010238027,490.0149359961155,184.9349868995182,407.7263492449608,486.84223792928447,186.54880424779185,413.43795646301396,487.747352637465,41781900,21202900,56502300
2024-02-13,183.20236206054688,399.4391174316406,480.8472595214844,184.360756090923,403.1256124684785,483.776653518952,181.68755769129083,396.55874317637694,477.5772631803255,183.92512331150874,398.08248245796057,481.28521924942925,56529500,27824900,113099200
2024-02-14,182.32119750976562,403.29986572265625,485.217041015625,183.68749754312392,403.6445808998677,485.70364975049426,180.6281880058035,398.454256564083,481.1587110987094,183.47959151637605,401.9013482236895,483.4847151074999,54630500,20401200,68387800
2024-02-15,182.0341033935547,400.4141540527344,488.56494140625,182.65785175424014,402.94531135993617,488.74985511284325,179.54903541760635,398.17847977076707,485.4408917529059,181.727184392981,401.97028650604454,485.9177885384453,65434500,21825500,61683000
2024-02-16,180.49949645996094,397.9519348144531,486.1318664550781,183.0142804515248,402.11800189970467,489.401862888149,179.86585283584154,397.3413119912312,485.3922116760664,181.5984737728991,401.7929735865366,488.2632150838705,49752500,22296500,75532900
2024-02-20,179.75692749023438,396.70111083984375,483.4555358886719,180.61828269677792,398.37539423890235,485.06133882722617,178.21242224791314,391.99337036631437,481.20740583464766,179.98463913307552,397.1442902441902,484.3898163747004,53665600,24307900,71736700
2024-02-21,180.5093994140625,396.1003723144531,483.8934631347656,181.0737309260645,396.20872511051635,484.0491814982397,178.86588113831095,391.2153593903598,480.3412252124708,180.13316833455778,394.12077725006736,482.15142520014626,41371400,18518900,59293400
2024-02-22,182.5390167236328,405.4272155761719,493.9078369140625,183.12316891523534,406.5893706886108,494.87131264849836,180.6479964148563,402.393788153555,489.54781221335594,181.65785591778803,403.98929433440406,490.51131764803023,52292200,27009900,76402500
2024-02-23,180.7073974609375,404.1369934082031,494.24847412109375,183.20236045475278,409.57353818458586,496.4674086571224,180.4202689919066,402.7877081506477,493.51856105397593,183.1726595934398,409.3864380168882,495.6304262293698,45119700,16295900,61321800
2024-02-26,179.3609161376953,401.37933349609375,492.43829345703125,180.9450175834942,405.92948936303003,495.12438315275733,178.85597124394113,401.20203166596815,492.3117704350963,180.43019254491847,405.24005905629645,494.6864234153272,40867400,16193500,50386700
2024-02-27,180.81631469726562,401.32025146484375,493.35308837890625,182.09349711935678,402.1475498168189,493.57693907250416,177.77679547469845,397.74512033420825,491.23148157958644,179.30151026553332,401.8225215015325,493.1292673855463,54318900,14835800,48854500
2024-02-28,179.6183319091797,401.5566711425781,492.7010498046875,181.30144633523983,403.112773728935,493.28495648375826,178.34114943443706,399.1929569344221,491.4358493661455,180.69750358801915,402.00970910221264,491.7959350516518,48953900,13183100,56506600
2024-02-29,178.95498657226562,407.3871154785156,494.4722900390625,180.75691955299587,407.93864768524475,496.0878345083775,177.74710108364005,399.7838157071772,491.815425510208,179.4698267249393,402.46269930682627,494.46257806109645,136682600,31947300,83924800
2024-03-01,177.8758087158203,409.2190246582031,499.11456298828125,178.73716395290236,409.58342668223145,499.54278105732834,175.61845249589473,404.66886847100426,494.93948136543304,177.76690051629518,405.0529573414313,495.3482457768837,73563100,17823400,76844800
2024-03-04,173.361083984375,408.6478271484375,498.57928466796875,175.14319605787904,411.04108655942895,500.4284215717115,172.06408093389737,406.0871243373175,498.2873313148722,174.40064432483445,407.19018891902937,498.3165563504212,81510100,17596000,49799300
2024-03-05,168.43055725097656,396.563232421875,493.596435546875,170.33148818677603,407.98788407033936,497.02218009273895,167.93552268101038,394.5836375385052,491.38724255413155,169.06420089624305,407.70225951365865,496.57447866670594,95132400,26919200,72855600
2024-03-06,167.44049072265625,396.0117492675781,496.0975341796875,169.53944760498507,399.03534841652714,498.35540551430984,167.00485787713032,392.3676988449284,494.8031681983377,169.3612273012443,396.87845143918287,496.87609616392615,68587700,22344100,68382400
2024-03-07,167.3216552734375,402.9551696777344,501.02203369140625,169.0344703547855,403.5854793634372,502.0731250869525,166.81672553933012,396.159450830879,496.15594682375195,167.47015957545335,399.98080286179095,499.39677730974256,71765100,18718500,58652100
2024-03-08,169.0345001220703,400.0793151855469,498.01483154296875,171.97500667784078,404.21583727335775,504.3407152276024,167.2622830078253,398.2178712291556,497.4406368151398,167.3216847390924,401.793002594602,501.6546849790431,76267000,18002200,86532500
2024-03-11,171.034423828125,398.40496826171875,497.58660888671875,172.64824117092596,399.54743645794565,498.17054528765857,170.34137853305091,395.19426925023413,494.88106560592894,171.22253935977105,397.6564774172096,496.8080468189585,60139500,16120800,62557200
2024-03-12,171.50965881347656,409.0023498535156,502.9393310546875,172.3017170819102,409.28797443620516,503.5232377514132,169.31170429451927,400.64069996356216,497.17784111143084,171.43045147590772,401.4581399062547,499.6985003866654,59825400,22457000,73114400
2024-03-13,169.43052673339844,408.8250732421875,502.1509704589844,171.4700666239107,411.85850065118984,503.43562459877114,169.06419090034882,405.2302551257752,500.7106276661075,171.05423942259554,411.7797232101297,503.2604525888654,52488700,17115900,55104100
2024-03-14,171.2819366455078,418.7921142578125,501.1582946777344,172.57892461566286,421.3528170705886,503.27990140830235,170.34137411890524,411.6713965625505,498.1121195690471,171.1928340614332,413.88738417925487,503.1241533654222,72913500,34157300,110171800
2024-03-15,170.90573120117188,410.1251220703125,497.7170715332031,170.90573120117188,416.2116937258995,499.54266772632866,168.5988682774061,406.54999083820695,496.0477073102581,169.47013396047814,412.95173236718284,498.08804798108406,121752700,45079900,107646300
2024-03-18,171.9947967529297,411.01153564453125,500.6750793457031,175.94517770513775,414.3699915467621,503.23282668542583,171.7967859641753,407.52504009505543,500.26507469946,173.82643054023092,407.98793648172665,501.78800868482955,75604200,20106000,88893300
2024-03-19,174.33135986328125,415.0397033691406,503.4573974609375,174.85609525037736,415.2957826626085,503.7404859733711,171.31164624406932,409.26827120822617,498.9764238973626,172.6086342803731,411.5138040831413,499.9819809876235,55215200,19837900,60755300
2024-03-20,176.89564514160156,418.80194091796875,508.1140441894531,176.89564514160156,419.5208864985866,508.2507322695581,173.35119593354977,414.3010169757645,502.84237700936313,173.97494430389506,415.62075700500156,503.515985878407,53423100,17860100,69594600
2024-03-21,169.66812133789062,422.87933349609375,509.7932434082031,175.72735394947048,424.3074262893576,511.6578381638752,169.14338597139206,420.7027498405441,509.51009528309675,175.29172116809335,423.3323713938263,510.95497299473493,106181300,21296200,60256100
2024-03-22,170.569091796875,422.25885009765625,508.82666015625,171.33144918231721,423.3619145681295,510.1933619854548,168.37113733503185,419.62922855755534,508.59231223392965,170.05425166968308,423.2043596919927,509.70524142108957,71160100,17648500,79070800
2024-03-25,169.15330505371094,416.46771240234375,507.4209289550781,170.2324767040703,420.94894917769574,508.57288646937474,167.76719930445816,415.2366083524533,507.26469698888116,168.87608692531137,418.81173932233537,507.45018520809214,54288300,18060500,48512100
2024-03-26,168.02462768554688,415.27606201171875,506.4836730957031,169.71763732680742,419.5504521799467,509.1878801721596,167.8959138727621,414.9806090267337,506.08344043810223,168.31174106723407,419.1761916947957,508.8461600156402,57388400,16725600,65463700
2024-03-27,171.5888671875,415.05938720703125,510.7401123046875,171.87599567632833,418.0337541903471,510.7792000886694,168.42064920188324,412.67598630724365,507.1475516955064,168.71767294274684,418.0238957387452,509.31483823022427,60273300,16705000,82999800
2024-03-28,169.7770233154297,414.3600769042969,510.6424865722656,170.51957504542207,415.49268661622915,512.1458765547503,168.8166552027259,412.7842577129666,510.35939807768415,170.04434616825796,414.5964392633085,510.77917463931885,65672700,21871200,96294900
2024-04-01,168.3414306640625,418.15191650390625,509.7541198730469,169.54931605122675,421.42173632509054,511.92140649600015,167.79688969325008,415.8374347010724,508.59239036798215,169.48991432845702,417.5412936572551,511.38448570971826,46240500,16316000,62477500
2024-04-02,167.16326904296875,415.0692138671875,506.5130615234375,167.65830361021796,415.9950065592136,506.6496900205949,166.55932626663449,411.5236280313696,504.20908677438206,167.40089107386055,413.7593022671653,505.9272809933223,49329500,17912000,74230300
2024-04-03,167.96519470214844,414.09417724609375,507.06939697265625,168.98496453257434,416.86169679254687,508.5728465002203,166.90582876011774,412.75472038791173,505.370746880242,167.11373478373662,413.38506009911544,505.41954702145455,47691700,16502300,59155800
2024-04-04,167.1434783935547,411.56304931640625,500.88006591796875,170.2126836435028,422.1899488258563,511.42345867223884,167.1434783935547,411.2577378896696,500.5774335376575,168.59886612133832,418.5655553413228,511.08179809560863,53704400,19370900,96858100
2024-04-05,167.8959197998047,419.0875244140625,506.1127014160156,168.69787335368648,420.06257930400153,508.0749556966803,167.2721714324497,411.9963827991793,501.79773213862893,167.90581505219322,413.6608379545396,502.23705258109646,42104800,16554800,74546500
2024-04-08,166.777099609375,418.1716003417969,506.3958435058594,167.51965126846147,420.8209388461148,507.8211772121714,166.569193604892,416.9010924581036,505.58560615213537,167.35134137193882,418.7428494922185,506.8156796872345,37425500,14272400,48401800
2024-04-09,167.98501586914062,419.8360595703125,506.98162841796875,168.39094781013864,421.27398079875763,508.3776462974431,166.67813256359855,415.24649970194963,502.1296782746543,167.02464767080627,419.9936445079337,508.13358597756917,42373800,12496900,68049200
2024-04-10,166.11375427246094,416.86175537109375,501.9051513671875,167.41074207868937,417.62010476496505,503.89666208515973,165.45040994054457,413.35557288951713,499.92341259541246,167.1236287527637,415.80792292497927,501.2803426609476,49709300,16216600,82652800
2024-04-11,173.30169677734375,421.4610900878906,505.6929931640625,173.7175391133101,422.8793243997448,507.13781122017554,166.49003132152566,415.9752830660833,499.9136613545702,166.66823651643443,419.3830008173104,503.4281061989144,91070300,17966400,70099000
2024-04-12,174.7967071533203,415.5223083496094,498.7127990722656,176.58872985356905,418.75272476078317,503.56471879538526,172.47994902506244,413.4245018587201,496.98483316388626,172.52944039553972,417.63980168862076,502.14915720623463,101670900,19253800,92561100
2024-04-15,170.9750213623047,407.3871154785156,492.46490478515625,174.8758957155582,420.36786929358846,503.05709839116423,170.78690583147454,407.1802683588039,491.61554988176164,173.6185038309996,420.1511937797841,502.8911540643935,73531800,20273500,92101400
2024-04-16,167.69789123535156,408.31292724609375,491.5667419433594,172.03438316124112,412.0751888679084,494.4661795680653,166.59891404642835,407.4758004410801,490.27809637848605,170.0443499195711,408.3030988508173,492.94324564322153,73711200,16765600,73484000
2024-04-17,166.33163452148438,405.6143493652344,488.6575622558594,168.955311999307,412.5479364642673,494.1928634388067,166.33163452148438,404.127165910336,487.2615443714678,167.92564662327226,410.9425718180864,494.0268893119992,50901200,15855500,75910300
2024-04-18,165.38111877441406,398.1587829589844,487.6520080566406,166.96523521407434,405.6636193685748,492.15249561510325,164.8959946340493,397.843643128254,486.71482481856754,166.36129252101995,404.42265672373026,490.0535829309475,43122900,21029900,74548100
2024-04-19,163.36138916015625,393.08660888671875,483.3956604003906,164.74747975255278,399.35048216055003,488.5697275309103,162.45052746983075,391.7570104509112,482.12652879623903,164.559379327856,397.922389385747,487.5739720999012,68149400,30565800,102212600
2024-04-22,164.19302368164062,394.8987731933594,487.8472595214844,165.59891971474525,396.7602169331123,490.44406471980994,163.1336578084027,389.7675399586122,483.6591763812229,163.8762094876148,394.0320711382099,486.0021493308909,48116400,20286900,67961000
2024-04-23,165.24252319335938,401.408935546875,493.6363830566406,165.39104261951863,402.02941689941457,494.0659315908711,163.28219064755024,396.9671017838586,487.6617913619136,163.70792820716713,398.12925698523895,489.85833417865257,49537800,15734500,64633600
2024-04-24,167.3414764404297,402.87640380859375,493.4020690917969,167.6186945681344,406.2348598310944,495.3154935043147,164.55938480415762,400.63087084430157,491.17624034467946,164.88609429896647,403.36884551178287,494.5247405147149,48251800,15065300,55928100
2024-04-25,168.20281982421875,393.0078430175781,491.52764892578125,168.91567070440144,393.8449998393028,492.28911583394023,166.48009434590165,382.16426819567243,485.67020200378414,167.84639438412742,388.0735680343126,487.32005193688127,50558300,40586500,69122400
2024-04-26,167.61866760253906,400.1777648925781,496.18438720703125,169.63840150907166,406.7567777157392,497.7658932650639,167.49984906174126,399.62623268322636,493.6852119906925,168.19290937676217,405.93933785210214,494.3197628446228,44838400,29694700,64306100
2024-04-29,171.77696228027344,396.1692810058594,497.9416198730469,174.2818355072499,400.1777629830485,498.61522873285696,171.38094074443057,393.1555407133354,495.1983842873063,171.64824848286057,399.12393070882416,497.97090591945084,68169400,19582100,46415400
2024-04-30,168.6384735107422,383.4446105957031,490.0535888671875,173.2521991943247,396.0806804506466,497.45348436502843,168.31174889120035,383.2870557136592,490.0535888671875,171.60868084411632,395.4207954000411,496.4772431240589,65934800,28781400,77483600
2024-05-01,167.61866760253906,388.96978759765625,488.46234130859375,170.99480617347464,395.64729473492514,496.11606953951656,167.43055209459067,384.40977340635925,487.9937347584278,167.89588568564642,386.6749928264685,489.46786865773555,50383100,23562500,80242800
2024-05-02,171.3116455078125,391.82598876953125,493.0311584472656,171.69777183075684,393.88439136644655,493.87074148445214,169.19289835753364,388.6842084752251,487.68134522543,170.79680537480178,391.6487169798458,492.172061308757,94214900,17709400,62550200
2024-05-03,181.55886840820312,400.51263427734375,499.14239501953125,185.14291355827163,400.99521746175435,500.372438730604,180.84601747897057,395.7851765465019,496.47724569258963,184.7963833456082,396.1988407447482,499.01547889074567,163224100,17446700,72756700
2024-05-06,179.90545654296875,407.2886657714844,504.29693603515625,182.3707188474722,407.67275464571117,504.3359642334882,178.62825898838415,400.22703898277103,501.1046081667102,180.53910014061182,402.58092459776026,501.54392863434595,78569700,16996600,47264700
2024-05-07,180.5885772705078,403.1521301269531,504.8533935546875,183.0637497391675,408.4015749957849,506.2494113345479,179.5193160584302,402.90590929968624,504.1797847364997,181.62815272879564,408.3917165446932,505.2633981790086,77305800,20018200,52561300
2024-05-08,180.9252471923828,404.333984375,504.9021911621094,181.25197183429347,405.9984394987751,505.439111907815,179.64804949152685,400.5618646353196,502.90090860900597,181.03415540635302,401.99981584395204,503.01805278679507,45057100,11792300,42047200
2024-05-09,182.73704528808594,406.08709716796875,507.8114013671875,182.82614787366472,406.48104448418644,507.8504891521531,180.3014688648197,402.91577167959764,504.4336447297941,180.74699689996783,404.3635513602943,505.08770969254925,48983000,14689700,43643700
2024-05-10,181.4779510498047,408.470458984375,508.46551513671875,183.50042466657956,409.1007986751684,510.22273745681827,180.56585391849484,405.5748998993257,507.2452135831723,183.3120539854214,406.6976812024574,509.4124405414531,50759500,13402300,52233200
2024-05-13,184.6802215576172,407.4659118652344,508.5338134765625,185.49318663872077,412.02592626132173,510.25200764448437,183.0344740478803,404.6097563640546,507.3916278750611,183.84743912898392,411.6910695528216,510.14463540524883,72044800,15440200,36716400
2024-05-14,185.82032775878906,410.26300048828125,510.8670349121094,186.68286641073877,411.1789347782618,511.3844713761404,184.69011878206607,405.3287253515243,508.19214341702855,185.89964252722956,405.79162172220066,508.72906418826113,52393600,15109300,57535900
2024-05-15,188.09066772460938,417.43597412109375,517.1930541992188,189.0126735344407,418.1562465444383,517.4859146210695,185.76084369802737,411.7034836524185,512.7023092523975,186.29621459797372,412.3250840833171,513.336889820599,70400000,22239500,59504900
2024-05-16,188.2096405029297,415.3738708496094,516.1289672851562,189.458829238671,419.744796345379,518.8917465910545,188.03119361367854,414.7424242787078,515.9825072697596,188.83423487080034,416.1730628235195,517.2906967075278,52845200,17530100,50244800
2024-05-17,188.23939514160156,414.6042785644531,516.8709106445312,189.17132485957902,417.27814812423264,516.9392546781255,187.55531842828847,412.45336756995647,514.7915121402848,187.88248620977504,416.90321260748334,516.2461019816988,41282900,15352200,59187600
2024-05-20,189.3993377685547,419.6658630371094,517.4664306640625,190.2717851507536,421.07677928196154,518.930792527948,187.38677266186554,414.3872272445279,516.5975616577482,187.70403175639103,414.6042935983872,516.9880819887991,44361300,16272100,37764200
2024-05-21,190.69813537597656,423.3164978027344,518.7355346679688,191.07486171059642,427.1940633042462,518.8917666350982,189.28040811815336,419.1823911367933,516.4999636631139,189.4489463703318,421.1359581260157,516.7049957755823,42309400,21453300,33437000
2024-05-22,189.2605438232422,424.77679443359375,517.241943359375,191.16406816634918,426.6415960323189,518.7551054535538,188.63596455316463,421.43203314716374,515.0648847480338,190.6187885434668,424.3525379179631,518.0424683735625,34648500,18073700,48390000
2024-05-23,185.2750701904297,421.3037109375,513.4638061523438,189.35968258649532,427.8156712738496,520.4048662857896,185.02721720275102,419.7448017896618,512.2532170997966,189.3398501117122,427.194070817087,520.2974940619036,51005900,17211700,57211200
2024-05-24,188.34844970703125,424.42156982421875,516.8612060546875,188.94330296502375,425.30955759417924,517.6715030328614,186.4251079843019,418.7482761527639,514.3620306627067,187.1984232707908,421.49118910602255,515.3089561408403,36327000,11855300,41291100
2024-05-28,188.3583526611328,424.5794677734375,517.2224731445312,191.34249703943843,425.07279769134385,517.9058540671648,187.47599667367734,420.9090919797955,514.5866093486868,189.86528785982966,423.8986700778892,517.6715656559873,52280100,15718000,36269600
2024-05-29,188.65576171875,423.4447937011719,513.6005249023438,190.5989356775744,425.1911706830153,514.7817983278129,187.88246165547932,420.0112068053538,512.8878878194378,187.98160889548626,420.0112068053538,513.1905202395113,53068000,15517100,45190300
2024-05-30,189.64718627929688,409.13824462890625,510.193359375,190.52954231443272,418.63975349144664,512.721850102888,188.99286588586446,408.7139580183881,508.9438017208339,189.12173915319045,418.63975349144664,512.0580132889513,49889100,28394500,46377600
2024-05-31,190.5989532470703,409.5920715332031,514.84033203125,190.9162123421418,411.19045552886206,514.9672481577884,188.27905284340878,399.1137496856911,506.0443890267406,189.7959119633218,411.19045552886206,511.15017117084983,75158300,47995300,90785800
2024-06-03,192.3636474609375,408.0035400390625,515.260009765625,193.31540952983562,410.8747236026411,516.7341432718337,190.86662095571478,403.4649291544174,510.1835444330277,191.24334718637152,409.9867358256656,516.451054820419,50080500,17484700,46835700
2024-06-04,192.680908203125,410.51953125,515.836181640625,193.64257895328527,410.88459054146256,516.578134600827,191.37223723797064,404.21476096620233,512.4876809576447,192.96841099700254,406.9280752908703,513.9520429838191,47471400,14348900,34632700
2024-06-05,194.18783569335938,418.3536376953125,521.9669799804688,195.20898869639487,418.42268099839066,521.9865238759579,193.19642383583022,410.746468843911,516.1681035996744,193.7218709101011,412.23633479956106,518.1596742180576,54156800,16988000,47610400
2024-06-06,192.809814453125,418.85675048828125,521.95703125,194.81247106318253,419.6362200551979,522.6989840067279,192.50247913295604,414.96930899616774,520.0240929727552,194.0094297097739,418.35357453383523,522.2694355467816,41181800,14861300,30808500
2024-06-07,195.1990966796875,418.19573974609375,521.3225708007812,195.24867030234284,420.5933157045514,524.1341502130953,192.47271383884646,417.3570729391347,519.8874652579173,192.97832848334124,420.51439617340435,520.9808506310355,53103900,13621700,43224500
2024-06-10,191.46148681640625,422.162109375,522.933349609375,195.6055969774052,422.36929949498546,523.255525898201,190.4998159349584,418.2352227759558,519.916797584573,195.20902308787942,419.0344147777948,520.5122904328304,97010200,13982900,35686100
2024-06-11,205.3709716796875,426.9079284667969,524.1926879882812,205.38089548057218,427.04607528322305,524.2512600728273,191.96709351098235,419.57705383558175,519.4090826052437,191.98691085726122,419.8039964152252,521.3811087600108,172373300,14551100,36383400
2024-06-12,211.24012756347656,435.1761474609375,528.4979248046875,218.30888368086454,437.4849276655188,531.1923600659605,205.1231032111954,427.47033721280536,527.4631115100716,205.5890679852297,429.51273012432705,528.7615289974312,198134300,22366200,63251300
2024-06-13,212.40008544921875,435.6892395019531,529.5620727539062,214.88852380834695,437.47512151645753,530.4211698122318,209.782758705521,433.5087296834647,526.7700371068663,212.8957913864929,434.9689970884557,530.2454535391702,97862700,15960600,44760900
2024-06-14,210.66514587402344,436.666015625,529.8841552734375,213.32212283006638,437.22841891267086,529.913411521252,209.48536314811375,430.89405002785384,527.0237165105427,212.01346682824212,432.43323683903066,528.0292734109846,70122700,13582000,40089900
2024-06-17,214.80923461914062,442.3886413574219,534.1015625,217.06965275202606,444.92436422206765,535.4976399183048,210.89316027395952,434.84070005199675,528.7420075865693,211.53757201804441,436.68574902549324,529.2008719569648,93728300,20790000,55839500
2024-06-18,212.44967651367188,440.3857116699219,535.45849609375,216.75241620599633,444.1350368072149,535.5854122094039,211.17076165562816,438.95507309068336,533.7403021449248,215.72133922684367,443.7107502283828,534.1600786870761,79943300,17112500,41376400
2024-06-20,207.87924194335938,439.7542724609375,534.0039672851562,212.4000929584359,440.57318682315986,537.0498352385172,207.05638337080816,435.38334678666155,532.2272010481894,212.0927425591543,440.3462442358131,536.385998334327,86172500,19877400,70328200
2024-06-21,205.70806884765625,443.77984619140625,533.2880859375,210.07027533194446,444.569161991758,534.4046057790133,205.33132746963062,440.5534794666223,531.8288032321234,208.58315742215362,441.4118686798834,533.180367297688,241805100,34187100,64338600
2024-06-24,206.35247802734375,441.6980285644531,531.5545043945312,210.87331399723786,446.71024735686916,535.6777608035513,204.8157865138524,440.45482751735335,531.4369822915095,205.93608683303725,443.79958875342635,533.1117619254674,80727000,15913700,45528700
2024-06-25,207.27452087402344,444.9342041015625,533.6014404296875,209.56468024841507,445.3979353653379,533.9638101987721,206.8184646829133,440.79022131418793,531.260682360104,207.35382052419757,442.27021086532676,532.7787259572508,55549700,16413400,37936200
2024-06-26,211.41860961914062,446.1280822753906,534.2674560546875,213.0147835489249,447.5488747436615,534.9823921713983,208.83102368645302,442.21104180989477,531.8385861304241,209.68363861405976,443.0102338094888,532.4849577215607,66213200,16507000,38550600
2024-06-27,212.2613067626953,446.80889892578125,535.1097412109375,213.88722177256454,450.08461670642896,535.6876080791019,210.5263358320774,445.74328947401983,533.3860038559784,212.8462361886446,446.1478236075156,534.1303504208262,49772700,14806300,35041500
2024-06-28,208.81117248535156,440.98760986328125,533.0040283203125,214.21437951883613,449.3051447547128,538.9391939081404,208.4939285392998,440.4548051400977,531.76024266257,213.91695291908772,447.02596302446955,535.883439640916,82542700,28362300,76144500
2024-07-01,214.88853454589844,450.63714599609375,534.1009521484375,215.64200216221636,451.2685926172397,534.6298016081159,210.10001313722785,439.71481466960876,531.3390631933655,210.26855134899324,442.67479410049566,534.3849539324244,60402900,17662800,40297800
2024-07-02,218.3782958984375,453.153076171875,537.6953735351562,218.48735180877674,453.45893827703065,537.6953735351562,213.2526983679821,447.0653724350894,532.4458529900177,214.293668724795,447.15419830732895,532.4948105764632,58046200,13979800,40434800
2024-07-03,219.64732360839844,454.6231994628906,540.0949096679688,219.64732360839844,454.869864398923,540.4572795070011,217.1489612238199,451.7717684597979,537.3428237195677,218.11063203893852,452.07763057164084,537.3819778344747,37369800,9932800,32789900
